COD_ACIDEN;Final de s;Pico;Pista_Molhada;Intersecao;Centro;Vei_Pesado;MOTO;NATUREZA;_GRAVIDADE
458;0;1;0;0;0;0;0;Engavetamento;ILESO
459;0;0;0;1;0;0;0;Colisao Traseira;ILESO
460;1;0;0;1;0;0;0;Colisao Traseira;ILESO
461;0;1;0;0;0;0;0;Colisao Lateral;ILESO
462;0;0;0;0;0;0;1;Colisao Lateral;ILESO
463;0;1;0;0;0;0;1;Colisao Traseira;FERIDO
464;0;0;0;1;0;0;0;Engavetamento;FERIDO
465;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
466;1;0;0;0;0;0;0;Colisao Traseira;ILESO
467;0;0;1;0;0;0;0;Engavetamento;ILESO
468;1;0;0;0;0;1;0;Engavetamento;FERIDO
469;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
470;1;0;0;0;1;1;0;Colisao Lateral;ILESO
471;0;1;0;1;1;1;0;Colisao Lateral;ILESO
472;1;0;0;0;1;0;0;Choque c/ obstaculo fixo;ILESO
473;0;0;0;1;1;0;0;Colisao Lateral;ILESO
474;0;0;0;1;1;0;1;Colisao Transversal;FERIDO
475;0;1;0;1;1;0;0;Colisao Transversal;FERIDO
476;0;1;0;1;1;0;0;Colisao Transversal;ILESO
477;0;0;0;1;1;0;1;Colisao;ILESO
478;0;1;0;1;1;0;0;Colisao Transversal;ILESO
479;0;0;1;1;1;0;1;Colisao Transversal;FERIDO
480;0;0;0;0;1;0;0;Colisao Lateral;ILESO
481;0;0;0;0;1;0;0;Choque c/ obstaculo fixo;FERIDO
482;0;0;0;1;1;0;1;Colisao Transversal;FERIDO
483;1;0;0;0;1;0;1;Colisao Transversal;FERIDO
484;1;1;0;1;1;0;0;Colisao Traseira;ILESO
485;0;1;0;1;1;1;0;Colisao Transversal;ILESO
486;1;1;0;0;1;0;0;Colisao Lateral;ILESO
487;1;0;0;1;1;0;1;Colisao Lateral;FERIDO
488;0;0;0;1;1;0;0;Colisao Transversal;ILESO
489;0;0;0;1;1;0;0;Colisao Traseira;ILESO
490;0;1;0;0;1;0;0;Colisao Transversal;ILESO
491;0;0;0;1;1;0;0;Colisao Transversal;ILESO
492;0;0;0;0;1;0;0;Colisao Traseira;ILESO
493;1;0;0;0;1;0;0;Colisao Traseira;ILESO
494;0;0;0;1;1;0;0;Colisao Transversal;ILESO
495;1;0;0;0;1;0;0;Colisao Lateral;ILESO
496;0;1;0;0;1;1;0;Colisao Lateral;ILESO
497;0;1;0;0;1;1;0;Colisao Lateral;ILESO
498;0;0;0;0;1;0;0;Colisao Transversal;ILESO
499;0;1;1;1;1;0;1;Colisao Lateral;FERIDO
500;0;0;0;1;1;0;0;Colisao Transversal;ILESO
501;0;0;1;1;1;0;0;Colisao Lateral;ILESO
502;0;0;0;1;1;0;1;Colisao Transversal;FERIDO
503;0;0;0;0;1;0;0;Engavetamento;ILESO
504;0;1;0;1;1;1;0;Colisao Traseira;ILESO
505;0;0;0;1;1;1;0;Colisao Traseira;ILESO
506;0;0;0;1;1;0;0;Colisao Traseira;ILESO
507;0;0;0;1;1;1;0;Colisao Traseira;ILESO
508;0;1;0;1;1;0;0;Colisao Transversal;ILESO
509;0;1;0;1;1;1;0;Colisao Transversal;ILESO
510;0;1;0;1;1;1;0;Colisao Transversal;FERIDO
511;0;1;0;1;1;0;1;Colisao Transversal;FERIDO
512;0;0;0;1;1;0;0;Colisao Transversal;ILESO
513;0;0;0;1;1;1;0;Colisao Lateral;ILESO
514;0;1;0;1;1;0;0;Colisao Transversal;ILESO
515;0;0;0;1;1;0;1;Colisao Lateral;ILESO
516;0;0;0;1;1;0;1;Colisao Transversal;FERIDO
517;0;0;0;1;1;0;0;Colisao Transversal;ILESO
518;0;0;0;1;1;0;1;Colisao Transversal;ILESO
519;1;0;0;1;1;0;1;Colisao Traseira;FERIDO
520;0;0;0;0;1;0;0;Colisao Traseira;ILESO
521;1;1;0;0;1;0;0;Colisao Transversal;ILESO
522;1;1;0;1;1;1;0;Colisao Traseira;ILESO
523;0;0;0;1;1;0;0;Colisao Transversal;ILESO
524;1;1;0;1;1;0;0;Colisao Traseira;ILESO
525;0;0;0;1;1;1;1;Colisao Lateral;FERIDO
526;1;0;0;1;1;0;0;Colisao Transversal;FERIDO
527;0;0;0;0;1;0;0;Colisao Traseira;ILESO
528;0;0;0;0;1;0;1;Colisao Lateral;FERIDO
529;0;0;0;1;1;0;0;Colisao Traseira;ILESO
530;0;0;0;1;1;0;0;Colisao Lateral;ILESO
531;0;1;0;0;1;0;0;Engavetamento;ILESO
532;0;1;1;1;1;0;0;Colisao Transversal;ILESO
533;1;0;0;1;1;0;0;Colisao Lateral;ILESO
534;0;0;0;0;1;0;0;Colisao Traseira;ILESO
535;0;0;0;1;1;0;1;Colisao Traseira;ILESO
536;0;0;1;0;1;1;0;Colisao Traseira;ILESO
537;0;0;0;1;1;0;0;Colisao Lateral;FERIDO
538;0;0;0;1;1;0;0;Colisao Lateral;ILESO
539;0;0;0;1;1;0;0;Colisao Lateral;FERIDO
540;0;1;0;0;1;0;0;Colisao Traseira;FERIDO
541;0;1;0;1;1;0;0;Colisao Frontal;ILESO
542;0;1;0;1;1;0;1;Colisao Transversal;FERIDO
543;0;0;0;1;1;0;0;Colisao Transversal;ILESO
544;0;0;0;1;1;0;0;Colisao Lateral;ILESO
545;0;0;0;1;1;0;0;Colisao Transversal;ILESO
546;0;1;0;1;1;0;0;Colisao Transversal;ILESO
547;0;0;0;0;1;0;0;Colisao Traseira;ILESO
548;0;0;0;0;1;0;0;Engavetamento;ILESO
549;0;0;0;1;1;0;0;Colisao Lateral;ILESO
550;0;0;0;0;1;0;0;Colisao Transversal;ILESO
551;0;1;0;1;1;0;0;Colisao Traseira;ILESO
552;0;1;0;1;1;0;0;Colisao Lateral;ILESO
553;0;0;0;1;1;0;0;Colisao Traseira;ILESO
554;1;0;0;0;1;0;0;Colisao Traseira;ILESO
555;0;1;0;1;1;1;0;Colisao Traseira;ILESO
556;1;0;0;1;1;0;1;Colisao Lateral;ILESO
557;0;0;0;0;1;0;0;Colisao Traseira;ILESO
558;0;0;0;0;1;0;0;Colisao Lateral;ILESO
559;1;0;0;1;1;1;0;Colisao Transversal;ILESO
560;0;0;1;1;1;1;0;Colisao Transversal;ILESO
561;1;1;0;1;1;0;0;Colisao Transversal;ILESO
562;1;0;0;1;1;0;1;Colisao Lateral;FERIDO
563;1;1;0;1;1;0;0;Colisao Transversal;ILESO
564;0;1;0;1;1;0;1;Colisao Lateral;FERIDO
565;0;0;0;0;1;0;0;Colisao Lateral;ILESO
566;0;0;0;0;1;1;0;Colisao Traseira;ILESO
567;1;0;0;1;1;0;0;Colisao Transversal;FERIDO
568;0;0;0;1;1;0;0;Colisao Transversal;ILESO
569;0;0;0;1;1;0;1;Colisao Transversal;FERIDO
570;1;0;0;1;1;0;0;Colisao Transversal;FERIDO
571;0;1;0;1;1;0;1;Colisao Transversal;ILESO
572;0;0;0;1;1;0;0;Engavetamento;ILESO
573;0;0;0;0;1;0;0;Colisao Traseira;ILESO
574;1;0;0;1;1;0;0;Colisao Transversal;FERIDO
575;0;0;0;1;1;0;0;Colisao Lateral;FERIDO
576;0;1;0;1;1;0;0;Colisao Lateral;ILESO
577;0;0;0;1;1;0;0;Colisao Transversal;ILESO
578;1;0;0;1;1;0;0;Colisao Transversal;ILESO
579;0;0;0;1;1;1;0;Colisao Transversal;FERIDO
580;0;0;0;0;1;0;0;Colisao Traseira;ILESO
581;0;1;0;0;1;0;0;Choque c/ obstaculo fixo;ILESO
582;0;0;0;0;0;0;0;Colisao Lateral;ILESO
583;0;0;0;0;0;0;0;Colisao Lateral;ILESO
584;0;0;0;0;0;0;0;Colisao Traseira;ILESO
585;0;0;0;0;0;0;0;Colisao Lateral;FERIDO
586;0;1;1;1;0;0;0;Colisao Traseira;ILESO
587;0;0;0;0;0;0;0;Colisao Traseira;ILESO
588;0;1;0;0;0;0;0;Colisao Lateral;ILESO
589;0;0;0;1;0;0;0;Colisao Transversal;ILESO
590;0;1;0;1;0;0;1;Queda;FERIDO
591;1;0;0;0;0;0;1;Colisao Lateral;FERIDO
592;0;1;0;0;0;0;1;Colisao Transversal;ILESO
593;0;0;0;0;0;0;1;Colisao Traseira;FERIDO
594;0;0;0;0;0;0;0;Colisao Traseira;ILESO
595;1;1;0;1;0;0;0;Choque c/ obstaculo fixo;ILESO
596;0;0;0;1;0;0;1;Colisao Traseira;FERIDO
597;0;0;0;1;0;0;1;Colisao Traseira;ILESO
598;0;0;0;0;0;0;1;Colisao Traseira;ILESO
599;0;0;0;1;0;1;0;Colisao Traseira;ILESO
600;0;1;0;0;1;0;1;Colisao Frontal;ILESO
601;1;0;0;0;0;0;0;Colisao Lateral;ILESO
602;0;0;0;0;0;0;0;Colisao Lateral;ILESO
603;1;0;0;0;0;0;0;Colisao Lateral;ILESO
604;0;0;0;0;0;0;0;Colisao Traseira;ILESO
605;0;0;0;0;0;1;0;Colisao Traseira;ILESO
606;0;0;0;1;0;0;1;Colisao Lateral;FERIDO
607;0;0;0;0;0;0;0;Colisao Lateral;ILESO
608;0;0;0;0;0;0;1;Colisao Transversal;FERIDO
609;0;1;0;0;0;1;0;Colisao Lateral;ILESO
610;0;0;0;0;0;1;0;Colisao Lateral;ILESO
611;0;0;0;0;0;0;1;Colisao Lateral;FERIDO
612;0;0;0;1;0;0;0;Capotamento;ILESO
613;1;0;1;0;0;0;1;Colisao Traseira;ILESO
614;0;1;0;0;0;0;1;Atropelamento;FERIDO
615;1;1;0;1;0;0;1;Colisao Traseira;FERIDO
616;1;0;0;0;0;0;1;Colisao Frontal;FERIDO
617;1;0;0;0;0;0;1;Colisao Traseira;ILESO
618;1;0;0;1;0;0;1;Colisao Lateral;FERIDO
619;0;0;0;1;0;0;0;Colisao Transversal;ILESO
620;0;0;0;0;0;0;0;Colisao Traseira;ILESO
621;0;1;0;1;0;0;1;Colisao Lateral;FERIDO
622;1;0;0;1;0;0;1;Colisao Traseira;ILESO
623;0;0;1;1;0;0;1;Colisao Lateral;FERIDO
624;0;0;0;0;0;0;1;Colisao Lateral;FERIDO
625;1;0;0;1;0;0;1;Colisao Lateral;FERIDO
626;1;1;0;1;0;0;0;Colisao Transversal;FERIDO
627;0;0;0;0;0;1;0;Colisao Lateral;ILESO
628;1;0;0;0;0;0;0;Colisao Frontal;FERIDO
629;0;0;0;0;0;0;0;Engavetamento;ILESO
630;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
631;0;0;0;0;0;0;1;Colisao Lateral;ILESO
632;0;0;0;0;0;0;1;Colisao Lateral;FERIDO
633;0;0;0;0;0;0;1;Colisao Traseira;FERIDO
634;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
635;1;0;0;1;0;0;1;Colisao Lateral;ILESO
636;0;0;0;1;0;1;0;Colisao Transversal;ILESO
637;0;0;0;1;0;1;0;Colisao Lateral;ILESO
638;1;0;0;1;0;0;0;Colisao Traseira;ILESO
639;1;1;0;1;0;0;1;Colisao Lateral;FERIDO
640;0;0;0;1;0;0;1;Colisao Lateral;ILESO
641;0;1;0;1;0;0;1;Colisao Lateral;FERIDO
642;0;1;0;0;0;0;1;Colisao Lateral;FERIDO
643;0;1;0;1;0;0;1;Colisao Lateral;FERIDO
644;0;0;0;1;0;1;0;Colisao Traseira;FERIDO
645;0;1;0;0;0;0;1;Colisao Traseira;FERIDO
646;0;0;0;0;0;0;0;Colisao Lateral;ILESO
647;0;0;0;1;0;0;1;Colisao Lateral;FERIDO
648;1;0;0;1;0;0;0;Colisao Transversal;ILESO
649;0;1;0;1;1;1;0;Colisao Lateral;FERIDO
650;0;0;0;1;1;0;0;Colisao Traseira;ILESO
651;0;0;0;0;1;0;1;Colisao Transversal;FERIDO
652;0;0;0;0;1;0;0;Colisao Lateral;ILESO
653;0;0;0;0;1;0;1;Colisao Lateral;ILESO
654;0;1;0;0;1;1;0;Colisao Traseira;ILESO
655;0;0;0;0;1;0;1;Colisao Traseira;FERIDO
656;0;0;0;1;1;0;0;Colisao Lateral;ILESO
657;0;1;0;0;1;0;0;Engavetamento;ILESO
658;0;0;0;0;1;0;0;Colisao Lateral;FERIDO
659;0;0;0;1;1;0;1;Colisao Lateral;ILESO
660;0;0;0;0;1;0;0;Colisao Traseira;ILESO
661;0;0;0;1;1;0;1;Colisao Transversal;ILESO
662;0;0;0;0;1;1;0;Choque c/ obstaculo fixo;FERIDO
663;0;0;0;1;1;0;1;Colisao Transversal;FERIDO
664;0;0;0;1;1;1;0;Colisao Transversal;FERIDO
665;1;0;1;1;1;0;0;Colisao Transversal;ILESO
666;0;0;0;0;1;0;0;Colisao Traseira;ILESO
667;0;0;0;1;1;0;1;Colisao Transversal;FERIDO
668;1;0;0;1;1;1;0;Colisao Transversal;ILESO
669;0;0;0;1;1;1;0;Colisao Traseira;ILESO
670;1;1;0;1;1;0;0;Colisao Transversal;ILESO
671;1;0;0;1;1;1;0;Colisao Lateral;FERIDO
672;0;0;1;1;1;0;0;Colisao Transversal;ILESO
673;0;0;0;1;1;0;1;Colisao Transversal;FERIDO
674;1;0;0;0;1;0;0;Colisao Traseira;ILESO
675;0;0;0;1;1;0;1;Colisao Transversal;FERIDO
676;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
677;1;0;0;1;1;0;1;Colisao Traseira;ILESO
678;0;0;0;0;1;0;0;Colisao Lateral;ILESO
679;1;0;0;0;1;0;0;Colisao Lateral;FERIDO
680;1;0;0;0;1;0;0;Colisao Traseira;ILESO
681;0;0;0;1;1;1;1;Colisao Lateral;ILESO
682;0;0;0;0;1;0;0;Colisao Traseira;ILESO
683;0;0;1;1;1;0;0;Colisao Transversal;ILESO
684;0;1;0;1;1;0;0;Colisao Traseira;ILESO
685;0;0;0;1;1;0;0;Colisao Traseira;ILESO
686;1;1;0;1;1;1;0;Engavetamento;ILESO
687;0;0;0;0;1;1;0;Colisao Lateral;ILESO
688;1;0;0;0;1;0;0;Colisao Lateral;ILESO
689;0;0;0;0;1;0;0;Colisao Transversal;ILESO
690;1;0;0;0;1;0;0;Colisao Lateral;ILESO
691;1;1;0;1;0;0;0;Colisao Lateral;ILESO
692;0;1;1;1;0;0;0;Colisao Lateral;ILESO
693;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
694;0;0;0;1;0;1;0;Colisao Lateral;ILESO
695;1;1;1;1;0;0;0;Colisao Transversal;ILESO
696;0;0;0;0;0;0;0;Colisao Traseira;ILESO
697;1;0;0;0;0;0;0;Colisao Traseira;ILESO
698;1;1;0;1;0;0;1;Colisao Lateral;FERIDO
699;0;0;0;0;0;0;1;Colisao Transversal;ILESO
700;0;0;0;0;0;0;0;Colisao Lateral;ILESO
701;1;0;0;0;0;1;0;Colisao Traseira;ILESO
702;0;0;0;1;0;0;0;Colisao Transversal;ILESO
703;1;0;0;0;0;0;0;Colisao Lateral;ILESO
704;0;0;0;0;0;0;0;Colisao Lateral;ILESO
705;0;1;0;0;0;0;0;Colisao Transversal;ILESO
706;1;1;1;0;0;0;0;Colisao Transversal;FERIDO
707;0;0;1;0;0;0;0;Colisao Traseira;ILESO
708;0;1;0;0;0;0;1;Colisao Traseira;FERIDO
709;0;0;0;1;0;0;1;Colisao Traseira;ILESO
710;1;1;0;0;0;0;0;Choque c/ obstaculo fixo;ILESO
711;0;0;0;0;0;0;1;Colisao Lateral;ILESO
712;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
713;0;0;0;1;0;0;0;Colisao Transversal;ILESO
714;0;0;0;1;1;0;0;Colisao Traseira;ILESO
715;1;0;0;1;1;1;0;Colisao Traseira;ILESO
716;0;0;0;1;1;0;1;Colisao Lateral;FERIDO
717;0;0;0;1;1;0;0;Colisao Lateral;ILESO
718;0;0;0;0;1;0;1;Colisao Transversal;FERIDO
719;0;1;0;1;1;1;0;Colisao Lateral;ILESO
720;0;0;0;1;1;0;0;Colisao Lateral;ILESO
721;0;0;0;1;1;0;1;Colisao Transversal;FERIDO
722;0;0;0;1;1;1;0;Colisao Transversal;ILESO
723;0;0;0;1;1;0;1;Colisao Transversal;FERIDO
724;0;0;0;1;1;0;0;Colisao Transversal;ILESO
725;1;1;0;1;1;0;0;Colisao Transversal;ILESO
726;0;0;0;1;1;1;0;Colisao Traseira;FERIDO
727;0;0;0;1;1;0;0;Colisao Transversal;FERIDO
728;1;0;0;1;1;1;0;Colisao Traseira;ILESO
729;0;0;0;1;1;0;0;Colisao Traseira;ILESO
730;1;0;0;1;1;0;1;Colisao Transversal;FERIDO
731;1;0;0;1;1;0;0;Colisao Lateral;ILESO
732;0;0;1;1;1;1;0;Colisao Transversal;ILESO
733;1;0;0;0;0;0;1;Colisao Traseira;ILESO
734;0;1;0;0;1;1;0;Colisao;FERIDO
735;0;0;0;0;1;0;0;Colisao Transversal;ILESO
736;0;1;0;0;1;0;1;Colisao Lateral;FERIDO
737;1;0;0;1;1;0;0;Colisao Lateral;ILESO
738;0;1;0;0;0;0;0;Colisao Traseira;ILESO
739;1;1;1;1;1;0;1;Colisao Lateral;ILESO
740;0;0;0;1;1;0;0;Colisao Transversal;FERIDO
741;0;0;0;0;1;0;1;Colisao Traseira;FERIDO
742;0;0;0;0;0;0;0;Colisao Traseira;ILESO
743;0;0;0;0;0;0;0;Colisao Lateral;ILESO
744;0;1;0;0;1;1;0;Colisao Lateral;ILESO
745;0;1;0;1;0;1;1;Colisao Transversal;ILESO
746;0;0;0;0;0;0;1;Colisao Traseira;ILESO
747;0;0;0;1;0;1;0;Colisao Traseira;ILESO
748;0;1;0;1;0;1;0;Colisao Transversal;ILESO
749;1;1;0;1;0;0;0;Colisao Traseira;ILESO
750;0;0;0;0;0;0;0;Colisao Traseira;ILESO
751;0;1;0;1;0;0;0;Engavetamento;ILESO
752;0;0;0;0;0;0;1;Colisao Traseira;FERIDO
753;0;0;0;0;0;0;1;Colisao Lateral;FERIDO
754;0;0;0;0;0;0;1;Colisao Traseira;ILESO
755;1;0;0;0;0;0;0;Colisao Lateral;ILESO
756;1;0;0;1;0;0;1;Colisao Transversal;FERIDO
757;0;1;0;0;0;0;0;Colisao Lateral;ILESO
758;1;0;0;0;0;0;1;Colisao Traseira;ILESO
759;0;0;0;0;0;1;1;Colisao Lateral;FERIDO
760;0;0;0;0;0;0;0;Colisao Traseira;ILESO
761;0;0;0;0;0;0;1;Colisao Transversal;FERIDO
762;0;0;0;0;0;0;0;Colisao Traseira;FERIDO
763;0;0;0;0;0;0;0;Colisao Traseira;FERIDO
764;1;0;0;0;0;1;0;Atropelamento;FERIDO
765;1;0;0;1;0;0;0;Colisao Lateral;ILESO
766;1;0;0;1;0;0;1;Colisao Traseira;FERIDO
767;0;1;0;0;0;0;1;Engavetamento;ILESO
768;1;0;0;0;0;0;0;Colisao Traseira;ILESO
769;0;1;1;0;0;1;0;Atropelamento;FERIDO
770;1;1;0;0;0;0;1;Colisao Traseira;FERIDO
771;1;1;0;1;0;1;0;Colisao Frontal;FERIDO
772;0;0;0;1;0;0;1;Colisao Transversal;ILESO
773;0;0;0;0;0;0;1;Colisao;ILESO
774;0;1;0;0;0;0;0;Colisao Traseira;ILESO
775;0;0;0;0;0;0;0;Colisao Traseira;ILESO
776;1;0;0;0;0;0;0;Engavetamento;ILESO
777;0;0;1;0;0;0;0;Colisao Traseira;ILESO
778;0;0;0;0;0;0;0;Colisao Lateral;ILESO
779;1;1;0;1;0;1;0;Colisao Traseira;FERIDO
780;0;0;0;1;0;0;1;Colisao Lateral;FERIDO
781;1;0;0;0;0;0;0;Colisao Lateral;ILESO
782;0;0;0;1;0;0;0;Colisao Traseira;ILESO
783;0;0;0;1;0;0;0;Colisao Traseira;ILESO
784;0;0;0;1;0;0;0;Engavetamento;ILESO
785;1;0;0;1;0;1;0;Colisao Transversal;FERIDO
786;0;0;0;1;0;0;0;Engavetamento;ILESO
787;1;0;0;1;0;0;1;Colisao Transversal;ILESO
788;0;1;0;1;0;0;0;Colisao Traseira;ILESO
789;0;1;0;1;0;1;0;Atropelamento;FERIDO
790;0;0;0;0;0;0;1;Colisao Transversal;ILESO
791;1;0;0;1;0;0;1;Colisao Transversal;FERIDO
792;0;0;0;0;0;0;0;Colisao Lateral;ILESO
793;0;0;0;0;0;0;1;Colisao Lateral;FERIDO
794;1;0;0;0;0;0;0;Colisao Traseira;ILESO
795;0;0;0;0;0;0;0;Atropelamento;FERIDO
796;1;0;0;0;0;1;0;Colisao Traseira;ILESO
797;0;0;0;0;0;1;0;Colisao Lateral;ILESO
798;0;0;0;0;0;0;0;Colisao Traseira;ILESO
799;0;0;0;0;0;1;0;Colisao Transversal;ILESO
800;0;0;0;1;0;0;0;Colisao Frontal;ILESO
801;0;0;0;1;0;0;0;Colisao Lateral;ILESO
802;0;1;0;0;1;0;1;Colisao Transversal;FERIDO
803;0;1;0;0;1;0;1;Colisao Traseira;FERIDO
804;0;1;0;0;1;0;1;Colisao Transversal;FERIDO
805;0;0;0;1;1;0;0;Colisao Transversal;ILESO
806;0;0;0;1;1;0;0;Colisao Lateral;ILESO
807;0;0;0;0;1;0;0;Colisao Lateral;ILESO
808;0;0;0;0;1;0;0;Colisao Traseira;ILESO
809;0;1;0;0;0;0;0;Colisao Lateral;ILESO
810;0;1;0;0;1;0;0;Colisao Lateral;ILESO
811;0;1;0;1;1;0;0;Colisao Transversal;ILESO
812;0;0;1;0;1;1;0;Colisao Traseira;ILESO
813;0;0;0;1;1;0;0;Choque c/ obstaculo fixo;FERIDO
814;0;0;0;0;1;0;0;Colisao Traseira;ILESO
815;0;0;0;0;1;0;0;Colisao Lateral;FERIDO
816;0;1;0;0;1;1;0;Colisao Traseira;ILESO
817;0;0;0;0;0;0;0;Colisao Traseira;ILESO
818;0;1;1;0;1;0;0;Colisao Traseira;ILESO
819;0;0;0;0;0;0;0;Colisao Lateral;ILESO
820;0;1;1;0;1;1;0;Colisao Traseira;ILESO
821;0;1;0;0;1;0;1;Colisao Transversal;FERIDO
822;0;0;0;0;1;0;0;Queda;ILESO
823;1;0;0;1;1;1;1;Colisao Lateral;FERIDO
824;1;0;1;1;0;0;1;Colisao Lateral;ILESO
825;0;0;0;0;0;1;0;Colisao Lateral;ILESO
826;0;0;0;0;0;0;1;Colisao Lateral;FERIDO
827;0;0;0;0;0;0;1;Colisao Traseira;ILESO
828;0;0;0;0;0;0;0;Colisao Lateral;ILESO
829;0;0;0;0;0;0;1;Colisao Traseira;FERIDO
830;0;0;0;1;0;0;0;Colisao Traseira;ILESO
831;0;1;0;1;0;0;0;Colisao Traseira;ILESO
832;0;1;0;0;0;0;0;Colisao Traseira;ILESO
833;0;1;0;0;0;0;0;Colisao Lateral;ILESO
834;0;0;1;0;0;0;0;Colisao Lateral;ILESO
835;0;0;0;1;0;1;0;Colisao Traseira;ILESO
836;0;1;0;0;0;0;1;Colisao Traseira;FERIDO
837;0;1;0;1;0;0;1;Colisao Traseira;FERIDO
838;1;1;0;1;0;1;0;Colisao Lateral;ILESO
839;0;1;1;0;0;0;0;Colisao Lateral;ILESO
840;0;1;0;0;0;1;1;Colisao Lateral;FERIDO
841;0;0;0;0;0;1;0;Colisao Traseira;ILESO
842;0;0;0;1;0;1;0;Colisao Transversal;ILESO
843;0;1;0;0;0;0;1;Colisao Transversal;ILESO
844;0;1;0;1;0;0;0;Colisao Transversal;ILESO
845;0;0;0;1;0;0;0;Atropelamento;FERIDO
846;1;0;0;1;0;0;0;Colisao Lateral;ILESO
847;1;0;0;1;0;0;0;Colisao Frontal;ILESO
848;0;0;0;0;0;0;1;Colisao Transversal;FERIDO
849;0;1;0;0;0;1;1;Colisao Traseira;FERIDO
850;0;0;0;0;0;1;0;Colisao Lateral;ILESO
851;0;1;0;1;0;1;1;Colisao Transversal;ILESO
852;0;1;1;0;0;0;0;Colisao Traseira;ILESO
853;0;0;0;0;0;0;0;Colisao Lateral;ILESO
854;0;0;0;0;0;0;1;Colisao Traseira;ILESO
855;0;1;0;0;0;0;1;Colisao Transversal;FERIDO
856;0;1;0;1;0;0;0;Colisao Transversal;ILESO
857;0;1;0;0;1;0;0;Colisao Lateral;ILESO
858;0;1;0;0;1;0;1;Colisao Traseira;FERIDO
859;0;0;0;1;1;0;1;Colisao Lateral;FERIDO
860;1;1;0;1;1;0;1;Colisao Transversal;FERIDO
861;0;0;0;1;1;0;1;Colisao Traseira;FERIDO
862;0;1;0;0;1;0;0;Colisao Traseira;ILESO
863;1;1;0;0;1;0;1;Colisao Lateral;ILESO
864;0;0;0;0;1;0;0;Engavetamento;ILESO
865;0;0;0;1;1;0;1;Colisao Lateral;FERIDO
866;1;0;0;1;1;0;0;Colisao Transversal;ILESO
867;0;0;0;0;1;1;1;Colisao Lateral;FERIDO
868;1;0;0;1;1;1;0;Colisao Lateral;ILESO
869;0;1;0;0;1;1;0;Colisao Traseira;ILESO
870;1;1;0;1;1;0;1;Colisao Traseira;ILESO
871;0;0;0;0;1;1;0;Colisao Traseira;ILESO
872;0;0;0;1;1;1;0;Colisao Traseira;ILESO
873;0;0;0;0;1;0;0;Colisao Lateral;ILESO
874;0;0;0;0;1;0;0;Colisao Traseira;ILESO
875;0;0;0;0;1;0;0;Choque c/ obstaculo fixo;FERIDO
876;0;0;0;0;1;0;1;Colisao Lateral;FERIDO
877;0;0;0;1;0;0;1;Colisao Traseira;ILESO
878;1;0;0;0;0;0;1;Colisao Lateral;FERIDO
879;0;0;0;1;0;0;0;Colisao Transversal;FERIDO
880;0;1;0;1;0;0;1;Colisao Lateral;FERIDO
881;0;1;0;1;0;0;0;Colisao Traseira;ILESO
882;0;0;0;1;0;1;1;Colisao Lateral;FERIDO
883;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
884;0;0;0;1;0;0;0;Colisao Lateral;ILESO
885;0;1;0;1;0;0;1;Colisao Transversal;FERIDO
886;0;0;0;1;0;1;0;Colisao;FERIDO
887;0;0;0;1;0;0;0;Colisao Traseira;ILESO
888;0;0;0;0;0;0;0;Colisao Lateral;ILESO
889;0;0;0;1;0;0;0;Colisao Lateral;ILESO
890;0;0;0;1;0;1;0;Colisao Lateral;ILESO
891;0;0;0;0;0;0;1;Colisao Lateral;FERIDO
892;1;0;0;1;0;0;1;Colisao Transversal;FERIDO
893;0;0;0;0;0;0;0;Colisao Lateral;ILESO
894;0;0;0;0;0;0;1;Colisao Frontal;FERIDO
895;1;0;0;0;0;0;0;Colisao Lateral;ILESO
896;0;1;0;1;0;0;1;Colisao Transversal;FERIDO
897;0;1;0;1;0;0;0;Colisao Lateral;ILESO
898;0;0;0;0;0;0;1;Colisao Lateral;ILESO
899;0;0;0;1;0;1;0;Colisao Traseira;ILESO
900;0;0;0;0;0;1;0;Colisao Lateral;ILESO
901;0;0;0;1;0;1;0;Colisao Lateral;ILESO
902;0;0;0;1;0;0;0;Colisao Lateral;ILESO
903;1;0;0;0;0;0;0;Colisao Transversal;FERIDO
904;0;0;0;0;0;0;0;Colisao Traseira;ILESO
905;0;0;0;0;0;0;1;Colisao Lateral;FERIDO
906;0;0;0;1;0;0;1;Colisao Traseira;ILESO
907;0;0;0;1;0;0;0;Colisao Lateral;ILESO
908;0;0;0;1;0;0;0;Colisao Lateral;ILESO
909;0;0;0;1;0;0;0;Colisao Frontal;FERIDO
910;0;0;0;0;0;0;1;Colisao Lateral;FERIDO
911;1;0;1;0;0;0;1;Colisao Traseira;ILESO
912;0;0;0;0;0;0;1;Colisao Lateral;FERIDO
913;0;1;1;1;0;0;1;Colisao Transversal;ILESO
914;1;0;0;1;0;0;0;Colisao Lateral;FERIDO
915;1;0;0;1;0;0;1;Colisao Transversal;FERIDO
916;0;0;0;0;0;0;0;Atropelamento;FERIDO
917;0;0;0;0;0;0;1;Atropelamento;FERIDO
